UserID,DishName,Rating
530,Pork Sausage,4.0
346,JJ's Hot Chocolate French Toast,1.5
249,Chicken Dumpling Soup,4.0
673,Cheese Pizza,1.0
307,Vegan Hot Dog,2.5
275,GF Turkey & Cheese Sandwich,0.0
966,Chicken Dumpling Soup,4.0
287,Tomato & Cheddar Frittata,2.0
660,Waffles,1.0
687,JJ's Smashed Chickpea Avocado Sandwich,3.5
340,JJ's Crinkle Fries,4.5
19,JJ's French Toast,4.5
547,Bruschetta Pizza,0.5
982,Cheese Pizza,3.0
914,Tomato & Cheddar Frittata,4.5
257,Marinara Sauce,2.5
584,JJ's Cheeseburger,2.5
761,Sweet & Sour Chickpeas,0.5
761,Burger Bun,3.0
709,JJ's Macaroni & Cheese Quesadilla,1.5
614,Marinara Sauce,4.0
204,Italian Sandwich,1.0
346,JJ's Fried Chicken Cutlet Sandwich,2.5
434,Mozzarella Sticks,0.0
741,JJ's Grilled Chicken Sandwich,2.5
299,JJ's Quesadilla,1.5
231,Chicken Dumpling Soup,0.5
909,Chicken & Vegetable Lo Mein,2.0
898,John Jay's Buddha Bowl,2.5
502,JJ's Cheeseburger,0.0
442,Tuna Salad,1.0
510,JJ's Crinkle Fries,0.5
81,John Jay's Buddha Bowl,2.0
567,Turkey & Cheese Sandwich,2.0
330,John Jay Sushi Roll,1.0
312,Scrambled Egg,4.0
816,John Jay Sushi Roll,2.5
426,Chicken Salad,2.5
866,JJ's Quesadilla,3.5
175,JJ's Quesadilla,3.0
404,Hashbrown,0.5
429,Marinara Sauce,1.0
670,JJ's Black Bean Chipotle Burger,3.5
496,Mozzarella Sticks,3.5
408,Three Bean Chili Soup,1.5
394,Scrambled Egg,0.0
51,GF Mozzarella & Tomato Sandwich,2.0
556,JJ's Quesadilla,1.5
267,Grilled Chicken,3.5
532,JJ's Fried Chicken Cutlet Sandwich,1.0
835,Turkey & Cheese Sandwich,1.5
86,Cheese Pizza,3.5
329,Chicken & Vegetable Lo Mein,2.5
623,Ham & American Cheese Sandwich,3.5
67,JJ's Crinkle Fries,2.0
454,Biscuits & Sausage Gravy,2.5
488,Tomato & Cheddar Frittata,3.5
596,Seaweed Salad,2.0
263,Ham & American Cheese Sandwich,1.0
613,John Jay's Buddha Bowl,0.5
551,Minestrone Soup,2.5
822,Tandoori Chicken,0.5
82,Spicy Green Beans,4.5
828,JJ's Crinkle Fries,1.0
19,Grilled Chicken,0.0
444,Scrambled Egg,3.5
285,GF Turkey & Cheese Sandwich,1.0
181,Waffles,0.0
483,JJ's Smashed Chickpea Avocado Sandwich,2.5
600,Chicken & Vegetable Lo Mein,2.5
522,JJ's Quesadilla,3.5
394,JJ's Hot Chocolate French Toast,1.0
925,Grilled Chicken,3.0
622,Pop Up Carving Station,3.5
244,Burger Bun,0.0
277,JJ's Grilled Chicken Sandwich,4.0
516,JJ's Cheeseburger,2.0
498,Seaweed Salad,3.5
163,Pancake & Waffle Syrup,3.0
1,JJ's French Toast,2.5
830,Mozzarella Sticks,3.0
422,Hashbrown,3.0
268,JJ's Quesadilla,3.0
870,Marinara Sauce,4.5
799,Chicken Salad,0.0
990,Roasted Potatoes,4.0
946,Hashbrown,1.0
569,JJ's Spicy Korean Beef Sandwich,1.5
513,JJ's Cheeseburger,3.5
994,JJ's Crinkle Fries,3.0
213,Waffles,2.0
288,Vegan Chicken Vindaloo,2.0
999,Cheese Pizza,4.0
487,Pepperoni Pizza,0.0
867,John Jay Chicken Tortilla Soup,1.5
382,John Jay Sushi Roll,4.5
391,Chicken & Vegetable Lo Mein,3.5
388,Pepperoni Pizza,4.5
998,JJ's Fried Green Tomato Sliders,4.0
588,Roasted Potatoes,0.0
840,Spicy Green Beans,4.0
219,JJ's Crinkle Fries,4.0
790,Italian Sandwich,2.5
109,Turkey Sausage,3.5
609,JJ's Hot Chocolate French Toast,0.0
602,John Jay Sushi Roll,2.0
649,Roasted Potatoes,0.0
511,Pork Sausage,4.0
193,Bruschetta Pizza,3.0
571,Roasted Garlic Shrimp Pizza,1.5
522,JJ's Hot Chocolate French Toast,3.5
269,Tomato & Cheddar Frittata,4.5
517,JJ's Fried Chicken Cutlet Sandwich,0.0
695,John Jay's Buddha Bowl,3.5
724,GF Mozzarella & Tomato Sandwich,1.5
925,Pop Up Carving Station,3.0
237,Italian Sandwich,0.0
797,Roasted Potatoes,2.5
795,Spicy Green Beans,1.0
325,Roasted Garlic Shrimp Pizza,2.0
654,JJ's Eggs Any Way,0.5
596,JJ's Spicy Korean Beef Sandwich,3.0
322,John Jay Chicken Tortilla Soup,0.5
520,JJ's Grilled Chicken Sandwich,2.0
751,JJ's Cheeseburger,4.5
430,Chicken Dumpling Soup,1.5
567,JJ's Grilled Chicken Sandwich,3.0
979,Spicy Green Beans,4.0
674,Biscuits & Sausage Gravy,1.5
315,Turkey Sausage,0.0
942,Tomato & Cheddar Frittata,3.0
204,Scrambled Egg,4.0
206,JJ's Fried Green Tomato Sliders,1.0
437,Bruschetta Pizza,3.5
270,GF Mozzarella & Tomato Sandwich,1.0
300,Frostline Chocolate,4.5
337,Grilled Chicken,1.5
837,JJ's Hot Chocolate French Toast,0.0
147,Pork Sausage,0.5
410,Turkey Sausage,4.0
44,Minestrone Soup,2.5
473,Ham & American Cheese Sandwich,0.5
339,Turkey Sausage,1.0
207,Scrambled Egg,0.0
126,Biscuits & Sausage Gravy,3.5
210,JJ's Crinkle Fries,3.0
919,JJ's Crinkle Fries,1.0
78,Marinara Sauce,2.5
433,Italian Sandwich,0.5
906,Chicken Dumpling Soup,3.0
793,Seaweed Salad,4.5
547,JJ's Eggs Any Way,3.5
77,JJ's Spicy Korean Beef Sandwich,1.0
304,Mozzarella & Pesto Sandwich,1.5
433,Roasted Potatoes,3.5
62,JJ's Grilled Chicken Sandwich,1.5
946,Tofu Scramble,2.5
679,Chicken Salad,4.5
652,Biscuits & Sausage Gravy,4.0
49,Spicy Green Beans,4.5
652,Roasted Potatoes,3.5
597,Hashbrown,0.5
277,Chicken Dumpling Soup,4.0
667,Grilled Chicken,1.0
218,Pop Up Carving Station,4.0
282,Tandoori Chicken,1.0
597,John Jay Chicken Tortilla Soup,2.5
642,Marinara Sauce,2.5
545,Turkey Sausage,1.0
26,Scrambled Egg,2.5
297,Tuna Salad,3.5
874,Spicy Green Beans,0.5
117,JJ's Eggs Any Way,3.5
238,Tuna Salad,4.5
551,Minestrone Soup,3.5
445,Waffles,1.5
985,Tuna Salad,1.5
167,JJ's Eggs Any Way,0.5
568,John Jay's Buddha Bowl,2.0
967,Vegan Chicken Vindaloo,4.5
73,Italian Sandwich,0.0
23,Hashbrown,0.5
502,Turkey & Cheese Sandwich,3.0
898,Pop Up Carving Station,1.5
874,Tuna Salad,4.0
900,JJ's Fried Green Tomato Sliders,2.0
901,Roasted Garlic Shrimp Pizza,4.5
253,Scrambled Egg,1.5
750,JJ's Grilled Chicken Sandwich,2.5
750,JJ's Grilled Vegetable Panini,0.5
851,Mozzarella Sticks,3.0
696,John Jay Chicken Tortilla Soup,0.5
389,Roasted Garlic Shrimp Pizza,1.5
701,Burger Bun,0.5
944,JJ's Eggs Any Way,1.5
382,Roasted Potatoes,0.5
686,Mozzarella Sticks,3.5
139,Cheese Pizza,2.5
66,Tomato & Cheddar Frittata,2.5
845,JJ's Hot Chocolate French Toast,1.0
55,John Jay Chicken Tortilla Soup,2.0
151,John Jay Chicken Tortilla Soup,1.5
943,Sweet & Sour Chickpeas,0.0
266,Pop Up Carving Station,2.5
930,Chicken Salad,4.0
630,Cheese Pizza,1.5
490,Tandoori Chicken,3.5
883,Pepperoni Pizza,2.0
78,Burger Bun,3.5
807,JJ's Spicy Korean Beef Sandwich,0.0
172,John Jay's Buddha Bowl,1.5
74,Frostline Chocolate,3.5
464,Chicken & Vegetable Lo Mein,1.5
81,Sweet & Sour Chickpeas,2.0
217,Burger Bun,4.0
844,Tandoori Chicken,3.5
297,Minestrone Soup,1.5
548,Ham & American Cheese Sandwich,4.0
568,Mozzarella Sticks,0.5
649,Pancake & Waffle Syrup,4.0
700,Vegan Chicken Vindaloo,4.0
62,John Jay Sushi Roll,2.5
834,JJ's Fried Chicken Cutlet Sandwich,1.5
469,JJ's Spicy Korean Beef Sandwich,0.5
777,Minestrone Soup,0.5
455,Spicy Green Beans,4.5
412,Hashbrown,0.0
609,JJ's Crinkle Fries,2.0
111,Ham & American Cheese Sandwich,4.5
155,Vegan Chicken Vindaloo,2.5
266,Turkey Sausage,1.0
4,Turkey Sausage,1.0
49,Mozzarella Sticks,3.0
300,JJ's Fried Chicken Cutlet Sandwich,4.5
289,Minestrone Soup,0.5
380,John Jay Chicken Tortilla Soup,2.0
204,Bruschetta Pizza,4.5
138,JJ's Macaroni & Cheese Quesadilla,3.5
338,JJ's Crinkle Fries,4.0
874,Pork Sausage,2.5
799,Vegan Hot Dog,3.5
951,Frostline Chocolate,3.0
263,Chicken Salad,3.5
451,Tomato & Cheddar Frittata,4.0
502,GF Turkey & Cheese Sandwich,4.0
600,Sausage & Pepper Pasta,1.0
87,Seaweed Salad,0.0
727,Turkey & Cheese Sandwich,4.5
195,John Jay's Buddha Bowl,3.0
304,Burger Bun,0.0
411,Mozzarella Sticks,3.0
300,Sweet & Sour Chickpeas,4.5
473,Burger Bun,0.0
98,Vegan Chicken Vindaloo,2.5
601,Ham & American Cheese Sandwich,4.0
855,Cheese Pizza,2.0
526,JJ's Fried Green Tomato Sliders,0.5
634,Pop Up Carving Station,4.5
19,John Jay Chicken Tortilla Soup,0.5
366,Tuna Salad,2.5
79,Pancake & Waffle Syrup,0.0
625,Pork Sausage,0.5
988,Mozzarella Sticks,0.0
197,GF Turkey & Cheese Sandwich,2.5
209,Pop Up Carving Station,0.0
433,Chicken Salad,1.5
186,GF Mozzarella & Tomato Sandwich,4.0
360,Vegan Hot Dog,4.5
341,Chicken Salad,0.0
44,JJ's Fried Chicken Cutlet Sandwich,2.0
885,Hashbrown,4.5
836,Chicken Dumpling Soup,4.5
478,JJ's French Toast,0.5
507,Turkey Sausage,0.0
168,JJ's French Toast,0.5
29,JJ's Cheeseburger,3.5
608,Waffles,3.5
620,John Jay Chicken Tortilla Soup,2.5
161,Tofu Scramble,2.0
557,Pepperoni Pizza,0.5
880,JJ's Grilled Vegetable Panini,1.0
101,Italian Sandwich,2.0
255,JJ's Cheeseburger,1.5
938,John Jay Sushi Roll,2.0
708,JJ's Fried Green Tomato Sliders,2.5
886,Cheese Pizza,3.0
793,Marinara Sauce,0.5
635,Tofu Scramble,1.0
289,Pancake & Waffle Syrup,2.0
481,JJ's Quesadilla,2.0
510,JJ's Grilled Vegetable Panini,3.5
922,Tofu Scramble,3.0
415,Marinara Sauce,4.0
659,Seaweed Salad,3.5
203,Waffles,1.5
805,JJ's French Toast,2.0
575,Minestrone Soup,1.5
794,John Jay Chicken Tortilla Soup,3.0
10,JJ's Cheeseburger,4.5
848,JJ's Macaroni & Cheese Quesadilla,1.0
261,Spicy Green Beans,1.5
993,GF Mozzarella & Tomato Sandwich,0.5
490,GF Turkey & Cheese Sandwich,2.5
918,Cheese Pizza,3.0
514,JJ's Grilled Chicken Sandwich,4.5
793,JJ's French Toast,2.0
389,Roasted Garlic Shrimp Pizza,2.5
7,Roasted Garlic Shrimp Pizza,3.0
177,Seaweed Salad,4.0
187,Turkey & Cheese Sandwich,0.0
761,JJ's Eggs Any Way,1.5
580,JJ's Hot Chocolate French Toast,2.5
113,Pepperoni Pizza,3.0
653,Frostline Chocolate,4.5
988,Ham & American Cheese Sandwich,3.5
490,Tandoori Chicken,1.0
730,Italian Sandwich,2.5
363,Turkey Sausage,0.0
834,JJ's Macaroni & Cheese Quesadilla,3.0
222,JJ's Cheeseburger,2.5
378,JJ's Crinkle Fries,2.0
244,John Jay Sushi Roll,0.5
623,Mozzarella & Pesto Sandwich,4.0
243,Frostline Chocolate,3.0
943,Grilled Chicken,2.0
373,JJ's Hot Chocolate French Toast,1.0
901,Pop Up Carving Station,1.0
920,Pop Up Carving Station,3.0
167,JJ's Quesadilla,3.0
516,JJ's Black Bean Chipotle Burger,3.5
836,Ham & American Cheese Sandwich,0.0
900,Turkey Sausage,1.0
297,Chicken Salad,1.5
985,JJ's Fried Green Tomato Sliders,4.5
422,JJ's Eggs Any Way,4.0
109,Roasted Garlic Shrimp Pizza,3.0
988,Roasted Garlic Shrimp Pizza,4.0
960,Sausage & Pepper Pasta,3.0
690,JJ's Spicy Korean Beef Sandwich,2.5
243,Tomato & Cheddar Frittata,1.0
889,John Jay Sushi Roll,0.0
380,Chicken & Vegetable Lo Mein,3.0
148,JJ's Cheeseburger,3.0
416,Marinara Sauce,1.0
37,Cheese Pizza,4.5
418,JJ's Eggs Any Way,2.0
720,GF Turkey & Cheese Sandwich,1.5
608,JJ's Smashed Chickpea Avocado Sandwich,2.5
597,JJ's Cheeseburger,1.0
408,GF Mozzarella & Tomato Sandwich,4.0
864,JJ's Black Bean Chipotle Burger,1.0
439,Turkey Sausage,1.5
216,Chicken & Vegetable Lo Mein,4.5
444,Chicken & Vegetable Lo Mein,3.5
701,Minestrone Soup,1.5
887,JJ's Grilled Vegetable Panini,2.0
402,Cheese Pizza,3.0
202,Tandoori Chicken,3.5
26,John Jay's Buddha Bowl,2.0
409,Pepperoni Pizza,4.0
190,John Jay Chicken Tortilla Soup,0.5
162,Ham & American Cheese Sandwich,2.5
913,JJ's Crinkle Fries,2.5
383,Italian Sandwich,4.5
200,Tuna Salad,3.5
117,Chicken & Vegetable Lo Mein,0.0
202,Tuna Salad,3.0
68,JJ's Crinkle Fries,4.0
238,Mozzarella & Pesto Sandwich,2.5
94,JJ's Spicy Korean Beef Sandwich,0.5
298,Chicken Salad,3.5
621,JJ's Smashed Chickpea Avocado Sandwich,2.0
604,Three Bean Chili Soup,1.5
505,Chicken Dumpling Soup,0.5
324,Biscuits & Sausage Gravy,2.0
732,JJ's Smashed Chickpea Avocado Sandwich,3.0
283,Vegan Hot Dog,1.0
254,Turkey & Cheese Sandwich,4.0
473,GF Mozzarella & Tomato Sandwich,4.0
952,Sweet & Sour Chickpeas,2.5
671,Tandoori Chicken,3.0
886,JJ's Smashed Chickpea Avocado Sandwich,2.0
94,Tandoori Chicken,4.0
403,JJ's Fried Chicken Cutlet Sandwich,3.0
185,Cheese Pizza,2.5
928,Roasted Garlic Shrimp Pizza,0.0
902,Chicken Salad,4.5
779,Seaweed Salad,1.5
760,Three Bean Chili Soup,0.0
666,Roasted Potatoes,0.0
501,Spicy Green Beans,1.0
226,Mozzarella Sticks,1.5
37,JJ's Grilled Vegetable Panini,0.5
66,Pancake & Waffle Syrup,1.5
406,JJ's Fried Green Tomato Sliders,0.0
144,Cheese Pizza,0.0
700,JJ's Fried Green Tomato Sliders,4.5
605,Tuna Salad,0.5
596,Roasted Potatoes,0.5
824,Pork Sausage,0.0
322,Tofu Scramble,3.5
961,Italian Sandwich,1.0
809,GF Turkey & Cheese Sandwich,1.0
37,Cheese Pizza,2.5
745,Burger Bun,0.0
176,Scrambled Egg,4.5
717,JJ's Smashed Chickpea Avocado Sandwich,0.5
3,Ham & American Cheese Sandwich,4.5
937,Grilled Chicken,2.5
707,Spicy Green Beans,0.0
801,JJ's French Toast,0.5
448,JJ's Cheeseburger,2.5
532,Roasted Garlic Shrimp Pizza,3.0
351,Roasted Potatoes,0.5
450,JJ's Quesadilla,2.5
153,Spicy Green Beans,0.0
247,Bagel Schmear Bar,3.0
287,Vegan Chicken Vindaloo,3.0
914,Grilled Chicken,2.5
273,JJ's French Toast,1.0
390,Roasted Garlic Shrimp Pizza,0.0
976,JJ's Smashed Chickpea Avocado Sandwich,2.0
307,JJ's Hot Chocolate French Toast,4.0
217,John Jay Sushi Roll,1.5
677,Roasted Potatoes,2.0
440,JJ's Smashed Chickpea Avocado Sandwich,2.5
31,JJ's Cheeseburger,3.0
522,Ham & American Cheese Sandwich,0.5
638,JJ's Macaroni & Cheese Quesadilla,1.0
898,Frostline Chocolate,2.5
148,Waffles,1.5
504,Tandoori Chicken,3.5
491,Spicy Green Beans,1.0
779,JJ's Spicy Korean Beef Sandwich,4.0
212,Tofu Scramble,0.0
835,JJ's Eggs Any Way,2.5
33,John Jay's Buddha Bowl,2.5
700,Spicy Green Beans,3.5
96,Minestrone Soup,2.0
721,Waffles,2.0
159,Chicken & Vegetable Lo Mein,2.5
918,Ham & American Cheese Sandwich,4.5
295,Tofu Scramble,0.5
893,JJ's Crinkle Fries,0.5
668,Burger Bun,1.5
715,Biscuits & Sausage Gravy,0.0
895,Frostline Chocolate,4.5
497,JJ's Eggs Any Way,3.0
918,Pop Up Carving Station,4.5
89,JJ's Black Bean Chipotle Burger,1.5
3,JJ's Spicy Korean Beef Sandwich,3.5
510,JJ's Smashed Chickpea Avocado Sandwich,3.0
441,Mozzarella & Pesto Sandwich,3.5
262,Minestrone Soup,4.5
232,JJ's Fried Chicken Cutlet Sandwich,4.0
988,John Jay's Buddha Bowl,1.5
990,Cheese Pizza,2.5
19,Vegan Chicken Vindaloo,3.5
852,Minestrone Soup,3.5
816,Tofu Scramble,4.5
901,JJ's Black Bean Chipotle Burger,2.5
493,Minestrone Soup,3.5
194,JJ's Quesadilla,1.0
423,Chicken & Vegetable Lo Mein,4.0
837,Scrambled Egg,0.5
860,Mozzarella & Pesto Sandwich,0.0
421,JJ's Black Bean Chipotle Burger,4.0
305,Chicken Dumpling Soup,4.0
817,Pop Up Carving Station,3.5
125,Vegan Chicken Vindaloo,3.5
910,Roasted Potatoes,3.0
258,Marinara Sauce,2.0
663,Grilled Chicken,4.0
380,JJ's Grilled Chicken Sandwich,3.0
77,GF Turkey & Cheese Sandwich,1.5
904,Hashbrown,3.5
269,Scrambled Egg,1.0
155,Turkey & Cheese Sandwich,3.0
17,John Jay's Buddha Bowl,4.5
130,Tomato & Cheddar Frittata,4.5
74,JJ's Macaroni & Cheese Quesadilla,0.0
705,Roasted Garlic Shrimp Pizza,2.5
763,Scrambled Egg,1.0
471,JJ's Grilled Vegetable Panini,3.5
930,Mozzarella & Pesto Sandwich,0.5
450,Chicken Salad,2.5
710,Pancake & Waffle Syrup,4.0
701,Burger Bun,0.0
594,Pork Sausage,3.5
864,Spicy Green Beans,1.0
878,Seaweed Salad,2.5
966,JJ's Macaroni & Cheese Quesadilla,0.0
323,John Jay's Buddha Bowl,2.0
759,GF Turkey & Cheese Sandwich,0.0
213,Tomato & Cheddar Frittata,4.5
760,Tandoori Chicken,1.0
348,JJ's Black Bean Chipotle Burger,4.5
517,JJ's Fried Green Tomato Sliders,3.5
109,Turkey Sausage,2.5
996,Italian Sandwich,2.0
786,JJ's Cheeseburger,0.5
367,JJ's French Toast,2.5
103,John Jay Chicken Tortilla Soup,4.0
44,JJ's Macaroni & Cheese Quesadilla,4.0
594,Tuna Salad,4.5
196,Chicken Dumpling Soup,2.5
660,JJ's Eggs Any Way,0.5
124,JJ's Black Bean Chipotle Burger,4.5
796,Pop Up Carving Station,2.5
519,GF Mozzarella & Tomato Sandwich,0.5
690,GF Turkey & Cheese Sandwich,1.0
131,Chicken Salad,1.0
993,Italian Sandwich,3.0
958,Chicken Dumpling Soup,1.5
264,Bagel Schmear Bar,0.0
483,JJ's Cheeseburger,2.5
542,Bagel Schmear Bar,0.0
525,Spicy Green Beans,4.0
284,Sausage & Pepper Pasta,0.5
603,JJ's Crinkle Fries,1.5
320,GF Turkey & Cheese Sandwich,1.0
227,Marinara Sauce,2.5
687,Tuna Salad,2.0
617,JJ's Eggs Any Way,1.5
68,Pancake & Waffle Syrup,4.0
812,Vegan Hot Dog,0.0
645,Tofu Scramble,2.0
47,John Jay Chicken Tortilla Soup,1.5
309,Pancake & Waffle Syrup,2.5
984,Chicken & Vegetable Lo Mein,2.0
82,Chicken & Vegetable Lo Mein,3.5
293,Ham & American Cheese Sandwich,1.0
871,JJ's Smashed Chickpea Avocado Sandwich,2.5
539,Vegan Hot Dog,2.0
497,Three Bean Chili Soup,1.0
367,John Jay Chicken Tortilla Soup,0.5
753,Seaweed Salad,0.5
54,Bagel Schmear Bar,1.0
682,JJ's Macaroni & Cheese Quesadilla,3.0
372,Roasted Garlic Shrimp Pizza,0.5
277,JJ's Cheeseburger,2.5
460,JJ's Hot Chocolate French Toast,4.0
984,Tomato & Cheddar Frittata,0.0
179,JJ's Fried Green Tomato Sliders,2.0
254,John Jay Sushi Roll,2.5
182,Sweet & Sour Chickpeas,3.0
519,Pork Sausage,1.5
48,Vegan Chicken Vindaloo,1.0
295,Cheese Pizza,0.5
392,John Jay Chicken Tortilla Soup,0.5
694,Tandoori Chicken,3.5
56,JJ's Grilled Chicken Sandwich,3.5
258,Chicken Dumpling Soup,3.5
858,Bagel Schmear Bar,2.0
446,Roasted Garlic Shrimp Pizza,1.5
880,Pancake & Waffle Syrup,0.0
76,Mozzarella Sticks,1.5
693,Grilled Chicken,1.5
774,Minestrone Soup,4.0
420,Waffles,1.5
722,Biscuits & Sausage Gravy,2.5
324,Pop Up Carving Station,2.5
134,JJ's French Toast,4.5
680,Grilled Chicken,3.5
840,JJ's Fried Chicken Cutlet Sandwich,0.5
320,JJ's Smashed Chickpea Avocado Sandwich,3.5
318,Vegan Chicken Vindaloo,1.0
808,JJ's Cheeseburger,1.5
703,Marinara Sauce,0.0
159,Marinara Sauce,3.5
820,Vegan Chicken Vindaloo,0.0
58,Biscuits & Sausage Gravy,0.0
807,Tofu Scramble,0.0
292,JJ's Grilled Vegetable Panini,0.0
983,Roasted Garlic Shrimp Pizza,0.0
400,JJ's Black Bean Chipotle Burger,4.5
1000,Spicy Green Beans,3.5
481,JJ's Eggs Any Way,4.0
499,JJ's Grilled Chicken Sandwich,1.0
972,Mozzarella Sticks,3.0
254,JJ's Hot Chocolate French Toast,4.0
715,Sweet & Sour Chickpeas,3.5
693,Italian Sandwich,4.5
142,Minestrone Soup,2.0
85,Chicken & Vegetable Lo Mein,0.0
431,JJ's Cheeseburger,4.5
71,Frostline Chocolate,4.5
11,Chicken Salad,0.5
425,Pop Up Carving Station,0.5
3,Three Bean Chili Soup,4.5
266,Turkey & Cheese Sandwich,1.5
164,Hashbrown,0.5
119,Chicken Salad,4.0
479,Pork Sausage,4.5
504,JJ's Cheeseburger,4.0
937,Bagel Schmear Bar,4.0
205,Pop Up Carving Station,0.5
726,Ham & American Cheese Sandwich,3.5
733,Roasted Potatoes,0.0
422,Mozzarella & Pesto Sandwich,4.0
962,Italian Sandwich,2.5
879,Tandoori Chicken,1.0
796,Roasted Potatoes,0.5
972,JJ's Cheeseburger,4.0
320,John Jay's Buddha Bowl,3.5
710,Tandoori Chicken,1.5
923,Waffles,1.0
449,Biscuits & Sausage Gravy,1.0
7,Frostline Chocolate,1.5
790,JJ's Black Bean Chipotle Burger,3.5
123,Spicy Green Beans,0.0
762,JJ's Quesadilla,1.0
218,Pepperoni Pizza,0.0
320,JJ's Macaroni & Cheese Quesadilla,3.0
119,John Jay Sushi Roll,4.5
799,Pop Up Carving Station,2.0
994,Pork Sausage,1.5
576,JJ's Macaroni & Cheese Quesadilla,3.5
461,Pork Sausage,2.0
283,John Jay Chicken Tortilla Soup,4.5
270,Chicken Salad,1.0
588,Burger Bun,1.5
342,Vegan Chicken Vindaloo,1.0
918,JJ's French Toast,2.5
31,Sweet & Sour Chickpeas,1.5
323,JJ's Macaroni & Cheese Quesadilla,1.5
442,JJ's Grilled Vegetable Panini,2.0
335,JJ's Black Bean Chipotle Burger,0.0
308,Tomato & Cheddar Frittata,0.0
829,Tofu Scramble,4.5
182,Pepperoni Pizza,0.5
729,Scrambled Egg,4.5
360,Roasted Garlic Shrimp Pizza,2.5
402,Chicken Dumpling Soup,1.0
2,Seaweed Salad,3.5
56,Italian Sandwich,1.0
518,JJ's Eggs Any Way,2.5
382,JJ's Spicy Korean Beef Sandwich,4.5
495,Turkey & Cheese Sandwich,1.0
61,Pork Sausage,1.0
576,Sausage & Pepper Pasta,4.5
998,JJ's Grilled Chicken Sandwich,0.0
904,Turkey & Cheese Sandwich,4.5
292,Vegan Chicken Vindaloo,4.5
665,Seaweed Salad,1.5
542,Sweet & Sour Chickpeas,4.0
256,Tuna Salad,1.5
752,Sausage & Pepper Pasta,2.5
451,Chicken Dumpling Soup,4.5
568,Chicken Dumpling Soup,2.5
587,Sausage & Pepper Pasta,4.5
962,JJ's Quesadilla,2.0
260,Turkey Sausage,1.0
562,Italian Sandwich,4.0
668,JJ's Grilled Chicken Sandwich,3.0
774,JJ's French Toast,2.0
591,JJ's Crinkle Fries,4.0
891,JJ's Black Bean Chipotle Burger,4.5
164,Turkey & Cheese Sandwich,1.0
871,Bruschetta Pizza,3.5
413,JJ's Grilled Chicken Sandwich,2.5
521,Tofu Scramble,4.5
368,Biscuits & Sausage Gravy,4.5
250,Sausage & Pepper Pasta,3.0
335,JJ's Eggs Any Way,0.0
819,JJ's Cheeseburger,0.0
810,Cheese Pizza,0.5
92,JJ's Black Bean Chipotle Burger,3.5
821,John Jay's Buddha Bowl,3.5
1,Biscuits & Sausage Gravy,1.5
59,Pop Up Carving Station,2.0
850,Scrambled Egg,2.0
162,Marinara Sauce,1.0
489,JJ's Grilled Chicken Sandwich,0.0
311,JJ's Grilled Vegetable Panini,2.0
275,JJ's Grilled Chicken Sandwich,0.5
55,JJ's Crinkle Fries,2.0
493,Seaweed Salad,0.5
494,Bagel Schmear Bar,2.0
770,JJ's Grilled Vegetable Panini,3.5
323,Chicken & Vegetable Lo Mein,1.0
476,Three Bean Chili Soup,2.0
770,Cheese Pizza,3.5
779,JJ's Cheeseburger,4.5
120,Turkey & Cheese Sandwich,0.5
768,Spicy Green Beans,2.5
164,GF Turkey & Cheese Sandwich,0.0
686,Vegan Chicken Vindaloo,1.0
32,Waffles,3.5
190,Seaweed Salad,0.5
506,Ham & American Cheese Sandwich,3.5
755,Waffles,0.0
200,Seaweed Salad,3.0
861,JJ's Cheeseburger,2.5
565,Mozzarella & Pesto Sandwich,2.5
568,JJ's Hot Chocolate French Toast,4.0
490,Tandoori Chicken,3.0
575,Italian Sandwich,3.0
904,Three Bean Chili Soup,3.5
198,Bagel Schmear Bar,3.0
768,JJ's Fried Chicken Cutlet Sandwich,1.5
971,JJ's Hot Chocolate French Toast,4.5
71,Cheese Pizza,2.0
809,Tomato & Cheddar Frittata,0.0
162,Ham & American Cheese Sandwich,0.5
569,Tandoori Chicken,1.0
275,Italian Sandwich,3.5
453,JJ's Fried Chicken Cutlet Sandwich,2.5
317,Tuna Salad,0.5
281,John Jay Chicken Tortilla Soup,2.5
93,Chicken Salad,3.0
729,Turkey Sausage,2.0
711,Pop Up Carving Station,2.0
970,Grilled Chicken,1.0
69,JJ's Eggs Any Way,4.0
695,Ham & American Cheese Sandwich,3.5
189,Vegan Chicken Vindaloo,0.0
569,JJ's Eggs Any Way,0.5
267,Frostline Chocolate,1.5
859,JJ's Cheeseburger,2.0
696,Hashbrown,2.0
694,Scrambled Egg,0.5
29,JJ's French Toast,3.0
474,Sausage & Pepper Pasta,3.0
628,Burger Bun,4.5
860,Tomato & Cheddar Frittata,3.5
27,Tomato & Cheddar Frittata,4.0
30,Three Bean Chili Soup,0.5
585,Chicken & Vegetable Lo Mein,1.0
218,JJ's Macaroni & Cheese Quesadilla,2.0
413,JJ's Grilled Vegetable Panini,3.0
831,Turkey & Cheese Sandwich,3.5
705,Bagel Schmear Bar,4.5
460,Chicken Salad,2.0
366,Chicken Salad,3.5
513,Tuna Salad,2.0
471,John Jay Sushi Roll,4.0
178,Chicken & Vegetable Lo Mein,3.5
85,John Jay's Buddha Bowl,2.0
100,John Jay Chicken Tortilla Soup,4.0
909,Tandoori Chicken,0.5
250,Tuna Salad,4.0
781,Vegan Hot Dog,0.5
997,JJ's Spicy Korean Beef Sandwich,0.0
